id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
6030028,*WINDSONG* Serene 1 BR in Townhouse near Park,60449613505,unconfirmed,Juliana,Manhattan,Upper West Side,40.78289,-73.98477,United States,US,True,strict,Entire home/apt,2020.0,$967 ,$193 ,30.0,17.0,6/17/2019,0.38,4.0,34.0,164.0,No Smoking No Pets,
6030580,"2BR Cozy, Large & Central Apartment",45918690207,unconfirmed,Philippe,Manhattan,Midtown,40.74462,-73.98272,United States,US,True,strict,Entire home/apt,2022.0,$419 ,$84 ,2.0,0.0,,,3.0,1.0,351.0,,
6031132,Nice room in a super nice apartment,14162979052,unconfirmed,Terry,Brooklyn,Williamsburg,40.71591,-73.9417,United States,US,False,strict,Private room,2008.0,$878 ,$176 ,7.0,2.0,8/16/2015,0.04,3.0,1.0,367.0,"Please remove your shoes as you enter the apartment. Please respect my neighbors and honor my home – no parties, no ""guests"", no drugs, no orgies, no pets, no beer pong, no dinosaurs.",
6031684,Nice 1 BR Apartment at Central Park,17703723142,verified,Drew,Manhattan,East Harlem,40.7984,-73.94777,United States,US,True,flexible,Entire home/apt,2007.0,$577 ,$115 ,4.0,4.0,9/8/2015,0.08,5.0,1.0,198.0,"This is a ""no smoking"" building. Xfinity (Comcast wirelss service) is available direct from service provider: (URL HIDDEN) $2.95 hourly pass* $7.95 daily pass $19.95 weekly pass $54.95 monthly pass",
6032237,Spacious one bedroom with en-suite,47582779362,verified,Rawan,Brooklyn,Clinton Hill,40.69489,-73.96496,United States,US,True,flexible,Private room,2003.0,$927 ,$185 ,7.0,12.0,6/25/2017,0.25,3.0,1.0,37.0,No Smoking.  No pets except by special arrangement.   Please keep reasonably quiet when in the apartment/building--this is a quiet and densely populated neighborhood. Please DO NOT leave trash on the street.  Separate recycling. Contact me if trash needs to be removed during your stay.,
6032789,Beautiful Large Private 1 Bd w/ Mediation Space,4126615799,unconfirmed,Neelam,Brooklyn,Flatbush,40.63488,-73.96546,United States,US,True,flexible,Entire home/apt,2003.0,"$1,007 ",$201 ,3.0,0.0,,,2.0,1.0,306.0,"NO PETS, NO SMOKING permitted! ",
6033341,Bed-stuy belle,9271077128,unconfirmed,Gaby,Brooklyn,Bedford-Stuyvesant,40.6936,-73.94653,United States,US,False,strict,Private room,2003.0,$561 ,$112 ,1.0,1.0,7/11/2015,0.02,3.0,1.0,130.0,I would rather than you not have lots of people over (and honestly the space isn't set up for/big enough for that anyway) and ask that you respect that space :),
6033894,Private bedroom w/ roofdeck NO CLEANING FEE,49077627127,unconfirmed,Ryan,Manhattan,East Village,40.72297,-73.97973,United States,US,False,flexible,Private room,2019.0,"$1,033 ",$207 ,3.0,12.0,4/29/2019,0.26,5.0,4.0,103.0,Check In time :    3 pm Check out time : 12 pm quiet enjoyment No pets Nonsmoking No more than 4 people staying at the apartment unless disclosed and approved Extra person charge $75 per night Please be neat treat it like you would your home,
6034446,Book Now & Save: Spend July in New York City!,3016524636,unconfirmed,Lou,Queens,Astoria,40.76583,-73.91086,United States,US,False,flexible,Private room,2011.0,"$1,116 ",$223 ,1.0,108.0,6/6/2019,2.23,1.0,4.0,225.0,,
6034998,"Penthouse Apt w/private roofdeck, NO cleaning fee",71002819580,unconfirmed,Ryan,Manhattan,East Village,40.72403,-73.97783,United States,US,False,strict,Entire home/apt,2012.0,$160 ,$32 ,2.0,1.0,11/26/2017,0.05,2.0,4.0,43.0,,
6035551,Large bedroom in Astoria/LIC area,68337898917,verified,Felicia,Queens,Long Island City,40.75328,-73.92244,United States,US,True,moderate,Private room,2003.0,"$1,135 ",$227 ,1.0,5.0,7/28/2015,0.1,3.0,1.0,369.0,,
6036103,Prime Williamsburg Location,2262501486,verified,Robert,Brooklyn,Williamsburg,40.7196,-73.95599,United States,US,True,moderate,Entire home/apt,2008.0,"$1,056 ",$211 ,1.0,6.0,8/28/2016,0.13,5.0,1.0,269.0,- Respect your neighbors and the living space - Check out by 11am - Check in between 3pm & 7pm,
6036655,"Private Room, Bath & Terrace on UWS",2500204289,verified,Zack,Manhattan,Upper West Side,40.80016,-73.96448,United States,US,False,flexible,Private room,2017.0,$417 ,$83 ,2.0,24.0,6/22/2018,0.5,1.0,1.0,375.0,"I have no doubt you will be respectful of the space but there are a few things we ask of you: 1. No smoking 2. The speakers aren't working so please don't try to reassemble them 3. Please no makeup on the towels (unfortunately, stained towels have to be replaced with a charge) 4. No parties (in an old building, the walls are thin so we need to be respectful of the neighbors) 5. Please try to clean up after yourself (old food in the fridge, etc.)",
6037207,"1BR with Roof, Balcony, best 'hood!",7565053705,unconfirmed,Peter,Brooklyn,Greenpoint,40.73006,-73.95694,United States,US,False,moderate,Entire home/apt,2012.0,$495 ,$99 ,1.0,1.0,7/3/2015,0.02,2.0,1.0,70.0,,
6037760,"Large room, cozy, 15min Manhattan",48153865319,verified,Hana,Brooklyn,Clinton Hill,40.68409,-73.96531,United States,US,True,strict,Private room,2005.0,$819 ,$164 ,1.0,1.0,7/3/2015,0.02,1.0,1.0,211.0,Please no parties. I ask that people be conscious of the white carpet and white leather couches.,
6038312,Cozy apt in lively Carroll Gardens,74801691296,unconfirmed,Carlotta,Brooklyn,Carroll Gardens,40.68151,-73.99285,United States,US,False,moderate,Entire home/apt,2013.0,$782 ,$156 ,5.0,3.0,12/27/2016,0.06,3.0,1.0,250.0,"WHEN BOOKING, PLEASE PROVIDE THE FOLLOWING IN YOUR MESSAGE to me:  - 1. Total number of guests (adults, children, babies)? Are there any elderly or children under 18? If so, what are their ages?  - 2. Arrival Date AND Time of Check In? (Check In between 2 pm and 9 pm with some leniency)  - 3. Departure Date (Check out before 12 pm/noon ideally)  - 4. Please tell me a little about yourselves and the purpose of your trip.  - 5. What Other Needs or Special Requests or Extra Options (please read below for additional options and possible related additional fees).  ------  PLEASE NOTE THE FOLLOWING BEFORE REQUESTING A BOOKING:  * I will reply as soon as possible to let you know if my apartment will be available for ALL your needs.  - 1. We are happy to host Friendly, Neat, Low-Maintainence Adults & Well-Behaved Children.  ---- All cookware and utensils in the kitchen are at your disposal. There will be water (brita) and basic condiments provided for you. We ask that you rinse whatever dishes",
6038864,Private Room in Very Convenient Location,51428772796,unconfirmed,Sarah,Manhattan,Harlem,40.81398,-73.95213,United States,US,True,strict,Private room,2011.0,$456 ,$91 ,1.0,142.0,6/21/2019,4.22,2.0,1.0,1.0,No parties. No loud music or noise late at night. No guests in the apartment. No smoking.,
6039417,Room for rent shared bathroom,6634910359,verified,Eudelia,Brooklyn,Bedford-Stuyvesant,40.68682,-73.92019,United States,US,False,flexible,Private room,2009.0,$557 ,$111 ,1.0,0.0,,,5.0,1.0,111.0,No Smoking.  No pets except by special arrangement.   Please keep reasonably quiet when in the apartment/building--this is a quiet and densely populated neighborhood. Please DO NOT leave trash on the street.  Separate recycling. Contact me if trash needs to be removed during your stay. The maple & cherry furniture is made in Boston.  Please be nice to it (wipe & dry with sponge any food..don't drip hot wax..).  Also say what you like about it in your review (-:  if you like it follow @treeturn on instagram!,
6039969,*SKYTRAIN* Studio Loft Apartment - Great Space!,15776313211,unconfirmed,Juliana,Manhattan,Upper West Side,40.78201,-73.98379,United States,US,False,strict,Entire home/apt,2009.0,$110 ,$22 ,30.0,9.0,4/30/2019,0.24,1.0,34.0,253.0,"No pet, No smoking - Quite hours : 9pm - 8am ",
6040521,*TERRA GARDEN* 1 Bedroom Garden Apartment,67984530373,verified,Juliana,Manhattan,Upper West Side,40.7818,-73.98483,United States,US,True,flexible,Entire home/apt,2009.0,$196 ,$39 ,30.0,7.0,10/31/2018,0.19,3.0,34.0,22.0,"No smoking please, no pets to protect our hardwood floors. Children under 18 to be supervised at all times. Each bedroom accommodates 2 people",
6041074,Cozy Brooklyn Room W/ Skylight,91539236462,unconfirmed,Laramie,Brooklyn,Bushwick,40.69054,-73.91446,United States,US,False,strict,Private room,2018.0,$686 ,$137 ,13.0,20.0,6/26/2019,0.41,5.0,8.0,101.0,,
6041626,Great for a family of 4!,37756282469,unconfirmed,Kobi,Manhattan,Washington Heights,40.85183,-73.94022,United States,US,False,moderate,Entire home/apt,2022.0,"$1,113 ",$223 ,1.0,0.0,,,1.0,1.0,112.0,"- 1.Guest(s) agree to NO PARTIES anywhere on the property. Legal action will be taken for parties that cause damages to the unit, property, reputation, or relationship with building staff or other residents.  2.Smoking of any kind is not permitted in the unit or on the premises. Fee for smoking will be 10 times your total reservation cost. For example, your total reservation cost is $350. Fee for smoking on premises will be $3,500. 3.Guests agree to abide by maximum occupancy of unit, and observe quiet hours between 9pm and 9am  4.Guests are responsible for action of ALL GUESTS occupying their unit at all times.  5.Guests agree to return all keys, remotes. Replacement fees may apply for unreturned items  6.Guests understand that onsite building staff (maintenance and concierge) are not affiliated with AIRBNB. Please contact me directly for any needed items.  7.Guests understand that no pets are to be in the unit.  8.Guests agree to pay replacement cost for any unreturned items, and $14",
6042178,"Perfect for Cat, Book, Park Lovers!",17949645201,verified,Laura,Brooklyn,Flatbush,40.65371,-73.95623,United States,US,True,flexible,Entire home/apt,2012.0,$400 ,$80 ,2.0,12.0,12/19/2015,0.25,1.0,1.0,0.0,No smoking in the unit or in the building (strict).  There will be a $450 fine for smoking in the unit or in the building. No open flame. No pets. Please respect your neighbors and keep the noise down after 10pm.   There is a $50 fee for lost keys.,
6042730,Private Room in large 2 bedroom apt,69315612330,verified,David,Queens,Forest Hills,40.724,-73.84962,United States,US,True,flexible,Private room,2005.0,"$1,006 ",$201 ,3.0,1.0,8/31/2015,0.02,1.0,1.0,215.0,#NAME?,
6043283,A Perfect Midtown Studio (24/hr Doorman),71688182742,unconfirmed,Matt,Manhattan,Midtown,40.7544,-73.97345,United States,US,True,moderate,Entire home/apt,2009.0,$388 ,$78 ,2.0,25.0,11/19/2018,0.51,3.0,1.0,342.0,#NAME?,
6043835,Cozy Gem in Harlem Close to ALL!,88482498445,unconfirmed,Maritza,Manhattan,East Harlem,40.79243,-73.93952,United States,US,False,moderate,Entire home/apt,2021.0,$260 ,$52 ,2.0,1.0,8/13/2015,0.02,1.0,1.0,279.0,"Sorry, but no pets or smoking.",
6044387,Spanish Harlem with terrace.,17669809925,unconfirmed,Ingrid,Manhattan,East Harlem,40.79229,-73.94962,United States,US,True,moderate,Private room,2004.0,$291 ,$58 ,2.0,142.0,12/16/2018,3.05,3.0,1.0,414.0,,
6044940,3BR Gramercy Apt in heart of NYC,59749079462,verified,Alissa,Manhattan,Kips Bay,40.73912,-73.9825,United States,US,False,strict,Entire home/apt,2007.0,$427 ,$85 ,1.0,0.0,,,5.0,1.0,368.0,"We only ask that you have a ton of fun, and that you leave our place exactly how you found it when you got there :)",
6045492,NO LONGER AVAILABLE,38729751923,verified,Dominque,Manhattan,Harlem,40.81161,-73.94306,United States,US,False,flexible,Shared room,2016.0,$406 ,$81 ,1.0,0.0,,,4.0,1.0,281.0,,
6046044,"Discount! Mins to SOHO -Cozy, Good Sized Bedroom",93968287670,verified,Kandee,Manhattan,Lower East Side,40.71947,-73.99327,United States,US,True,flexible,Private room,2005.0,$562 ,$112 ,1.0,2.0,9/23/2016,0.04,4.0,3.0,368.0,Please respect our neighbors and keep noise to a minimum.,
6046597,Tranquility On Riverside,22278210133,verified,Byron,Manhattan,Harlem,40.82416,-73.95306,United States,US,True,strict,Private room,2011.0,"$1,185 ",$237 ,1.0,11.0,5/29/2019,0.25,4.0,3.0,286.0,"• Check-in time is 4PM. • No parties or events • Not suitable for pets • No smoking No parties, no outside visitors and no overnight quests without prior approval Do not engage in illegal activities anywhere on the property Please do not leave out any food that will attract uninvited pests Please no smoking   We trust you will be a courteous guest.  Please feel free to write us with any questions or requests.",
6047149,A Serene NYC Skyline Room w Breakfast!,37978937670,verified,Ota,Brooklyn,Bushwick,40.69347,-73.90703,United States,US,False,moderate,Private room,2007.0,$780 ,$156 ,30.0,2.0,7/6/2018,0.04,5.0,6.0,421.0,NO Smoking. No Pets.,
6047701,Big 1 Bedroom Brooklyn Ditmas Park,44533854808,unconfirmed,Mel,Brooklyn,Flatbush,40.63504,-73.96603,United States,US,False,flexible,Private room,2005.0,$577 ,$115 ,3.0,173.0,6/25/2019,3.52,3.0,1.0,392.0,No Smoking No Pets,
6048253,"Beautiful Cute Studio, Fort Greene",87127860355,unconfirmed,Jessica,Brooklyn,Fort Greene,40.6873,-73.97225,United States,US,True,moderate,Entire home/apt,2008.0,$386 ,$77 ,2.0,1.0,8/24/2015,0.02,1.0,1.0,388.0,Don't disturb neighbors. Don't break things or leave a mess. Enjoy.,
6048806,1 Bedroom in Prime Williamsburg,85335405136,unconfirmed,,Brooklyn,Williamsburg,40.71838,-73.9563,United States,US,False,strict,Entire home/apt,2013.0,$971 ,$194 ,1.0,0.0,,,3.0,1.0,373.0,"Please enjoy your stay in my home and note the following house rules: - NO smoking anywhere in the apartment or building -Trash can be left in front of the building anytime after 5pm on Sunday or Thursday nights.  All trash must be in a white trash bag (bags line the kitchen trash can and extras are under the counter to the left of the stove) -NO pets - Please do not eat any food from the refridgerator or cabinets (you may help yourself to cooking basics like salt, pepper, oil, etc) -Please clean any dishes that you use (or load them into the dish washer) -Please be respectful of our neighbors in the building -Please remove your shoes when you enter the apartment",
6049358,Huge Loft - Heart of Williamsburg,83359846384,unconfirmed,Gabriel,Brooklyn,Williamsburg,40.7166,-73.96379,United States,US,False,moderate,Entire home/apt,2021.0,$518 ,$104 ,2.0,0.0,,,3.0,1.0,412.0,#NAME?,
6049910,The Most Efficient Efficiency Ever,45601026524,unconfirmed,Greg,Brooklyn,Williamsburg,40.70458,-73.94095,United States,US,False,strict,Entire home/apt,2012.0,$719 ,$144 ,2.0,15.0,7/1/2019,0.31,2.0,1.0,210.0,NO Smoking.  NO Pets.,
6050463,Beautiful apartment in awesome Clinton Hill!,18401849962,unconfirmed,Xristina&Keith,Brooklyn,Bedford-Stuyvesant,40.69213,-73.95869,United States,US,True,moderate,Entire home/apt,2011.0,$61 ,$12 ,15.0,5.0,5/20/2019,0.26,4.0,1.0,421.0,"No smoking. No pets. Children under 18 to be supervised at all times. More than 6 people can be accommodated if communicated in advance.  Please be respectful on the roof - quiet time after 10pm would be greatly appreciated.  This is a historic Victorian on three levels.  There is no elevator in the building or inside so please note if you have mobility issues.  Please strip all beds, except for mattress cover and place in 3rd floor bathroom along with all dirty/wet towels.  Please wash and put away all dishes.  If necessary, make sure the dishwasher is loaded and started before you leave.  Laundry is in the basement, if locked, please use the front door key.  Please ALWAYS leave your keys before you leave.  Lock the door on your way out by turning the button on the inside lock. Please ensure all trash is put in the designated recycle and landfill trash barrels.  There are extra bags in the kitchen closet.",
6051015,Manhattan at its best! Trendy area,94766740970,verified,Enrica,Manhattan,Harlem,40.80418,-73.95513,United States,US,False,flexible,Private room,2018.0,$845 ,$169 ,1.0,3.0,8/21/2015,0.06,3.0,1.0,387.0,No smoking. No party. Clean.,
6051567,Perfect UES; steps from Park Ave,5115705370,unconfirmed,Robert,Manhattan,Upper East Side,40.76425,-73.96811,United States,US,True,moderate,Entire home/apt,2020.0,$276 ,$55 ,7.0,26.0,6/30/2019,0.54,2.0,1.0,55.0,No Smoking No Pets,
6052120,Must Love Dogs / Bushwick Brooklyn,22301937174,unconfirmed,Ange,Brooklyn,Bushwick,40.68802,-73.91474,United States,US,False,flexible,Private room,2013.0,$833 ,$167 ,2.0,4.0,6/1/2019,0.19,5.0,1.0,407.0,"Don't make noise in apt after 10pm. keep doors locked after you leave apt, wash dishes within 24 hrs. No smoking, please. I only ask that you treat my home as you would treat your own! When leaving the apartment, please always lock the top lock on the door. Please shut off all the lights, AC unit, TV, etc. before you leave. If you open windows, please close and lock them before you leave the apartment. Please take your shoes off inside apartment  Please stack the dishes in the dish rack to the left of the sink.",
6052672,Sunny studio in the Upper East Side,16962195392,verified,Allie,Manhattan,Upper East Side,40.77138,-73.94809,United States,US,True,moderate,Entire home/apt,2019.0,$492 ,$98 ,14.0,2.0,9/16/2017,0.06,5.0,1.0,350.0,"Please Note: This unit was just renovated last year and it comfortably accommodates 6 guests, but up to 8 guests are permitted (two guests in each bedroom, 1 guest on each twin bed, and 1 guest on the available queen size air mattress). Please request an air mattress (if needed) when making a reservation. No smoking, no pets, no parties, and must be 25 years old to book.   For check-out, please ensure: -  All plates and cups are left in the sink or dishwasher -  All trash is left in the kitchen trash can or bagged and left next to the trash can (additional bags are under the sink) -  All windows are closed and locked -  If used, the air mattresses are deflated and put away (please leave used linens for the air mattresses on the floor) -  If furniture was moved during your stay, please return to its original location Please be mindful to our neighbors in the building; quiet hours after 10pm. Please be considerate of our next guests who will be staying after you, if something is broken o",
6053224,15 min walk to Prospect Park!,7531683987,verified,Keith,Brooklyn,Prospect-Lefferts Gardens,40.65887,-73.94882,United States,US,True,flexible,Private room,2013.0,"$1,123 ",$225 ,6.0,1.0,9/17/2015,0.02,5.0,1.0,15.0,,
6053776,Near Columbia University,16956698846,unconfirmed,Tao,Manhattan,Morningside Heights,40.81514,-73.95954,United States,US,False,strict,Private room,2018.0,$316 ,$63 ,1.0,0.0,,,2.0,1.0,374.0,Please respect the quiet in the building. Very small dogs with kennels allowed. Condo does not have a crib and is not baby-proof.,
6054329,Studio with East River View,8859277259,verified,Markus,Manhattan,East Harlem,40.78551,-73.94167,United States,US,True,moderate,Entire home/apt,2021.0,$82 ,$16 ,3.0,4.0,6/15/2016,0.1,3.0,1.0,206.0,#NAME?,
6054881,Charming UWS 1-bedroom w/loft,1922380296,verified,Louise,Manhattan,Upper West Side,40.77828,-73.9764,United States,US,False,moderate,Entire home/apt,2006.0,$955 ,$191 ,3.0,1.0,3/20/2017,0.04,5.0,1.0,217.0,#NAME?,
6055433,Whole Apartment - Beautiful Sunny Studio,2128045740,verified,Doug,Brooklyn,Crown Heights,40.67627,-73.94775,United States,US,True,strict,Entire home/apt,2021.0,"$1,014 ",$203 ,4.0,5.0,7/23/2018,0.1,3.0,1.0,116.0,,
6055986,Furnished room in Astoria apartment,19867591692,verified,Kathrine,Queens,Astoria,40.7681,-73.91651,United States,US,False,strict,Private room,2006.0,$212 ,$42 ,100.0,2.0,2/13/2016,0.04,3.0,1.0,233.0,"The studio is located in a smoke-free, no pets building. Kindly refrain from smoking any substances on the premises, and please leave your fur-babies with a sitter.",
6056538,Luxury Apt 10mins Manhattan,89164246109,verified,Joo,Queens,Long Island City,40.74406,-73.94504,United States,US,True,flexible,Entire home/apt,2019.0,$541 ,$108 ,4.0,4.0,10/17/2015,0.09,4.0,1.0,380.0,"No smoking permitted, no pets.",
6057090,Cozy & Zen Manhattan Soho Studio,37765401458,verified,Yann,Manhattan,SoHo,40.72745,-74.0027,United States,US,True,flexible,Entire home/apt,2020.0,"$1,093 ",$219 ,6.0,61.0,6/7/2019,1.27,5.0,1.0,105.0,"This is a non-smoking building. Absolutely no smoking of any kind is permitted. Please respect that this is a quiet, peaceful building; please keep the volume of voice and television at a reasonable level. No pets, please.",
6057643,Warm Cozy Manhattan Studio,94897916568,unconfirmed,Patricia,Manhattan,Midtown,40.74379,-73.98795,United States,US,False,moderate,Entire home/apt,2006.0,"$1,175 ",$235 ,3.0,22.0,6/21/2019,0.45,4.0,1.0,150.0,,
6058195,Chelsea Square Apartment,64827430601,verified,Curtis,Manhattan,Chelsea,40.74613,-74.00468,United States,US,True,flexible,Entire home/apt,2009.0,"$1,022 ",$204 ,1.0,0.0,,,3.0,1.0,118.0,,
6058747,Four stops to Manhattan!,38360876748,verified,Donna,Brooklyn,Crown Heights,40.67259,-73.95831,United States,US,False,moderate,Private room,2011.0,"$1,177 ",$235 ,2.0,155.0,6/22/2019,3.17,5.0,1.0,130.0,"Building is quite, so that's the expectation.",
6059299,Upper East Side - 1 Bedroom Queen,28301379386,verified,Dani,Manhattan,Upper East Side,40.77734,-73.95779,United States,US,False,moderate,Shared room,2011.0,$151 ,$30 ,7.0,0.0,,,4.0,1.0,188.0,"Please Note: This unit was just renovated in May 2015 and it comfortably accommodates 4 guests, but up to 5 guests are permitted if you so desire (two guests in each bedroom and 1 guest on the available air mattress). Please request an air mattress (if needed) when making a reservation. No smoking, no pets, no parties, and must be 25 years old to book.   For check-out, please ensure: -  All plates and cups are left in the sink or dishwasher -  All trash is left in the kitchen trash can or bagged and left next to the trash can (additional bags are under the sink) -  All windows are closed and locked -  If used, the air mattresses are deflated and put away (please leave used linens for the air mattresses on the floor) -  If furniture was moved during your stay, please return to its original location Please be mindful to our neighbors in the building; quiet hours after 10pm. Please be considerate of our next guests who will be staying after you, if something is broken or needs fixing, ple",
6059852,Gorgeous Garden Apt Steps To Park,70340369734,unconfirmed,Steve,Brooklyn,Prospect-Lefferts Gardens,40.65703,-73.95964,United States,US,False,flexible,Entire home/apt,2018.0,"$1,176 ",$235 ,1.0,2.0,8/10/2015,0.04,4.0,1.0,113.0,"Absolutely no smoking, indoors or outdoors. No pets.",
6060404,Relaxing bedroom in 6br apartment,61210811059,unconfirmed,John,Brooklyn,Bushwick,40.69034,-73.91666,United States,US,True,strict,Private room,2021.0,$70 ,$14 ,1.0,1.0,7/28/2015,0.02,1.0,1.0,73.0,"Overall please treat the apartment as you would you own home, Keeping it as clean and tidy as you found it.  Please clean up before checking out. Any major clean-up service required may be deducted from the deposit.  No Loud / Large Parties. Quiet hours are 11pm till 9am Please include the number of people who will be staying before you reserve this apartment. No extra guests other than the maximum 2 allowed who booked  All smoking should be done outside, as this is a smoke free environment.",
6060956,W.B. Spacious Contemporary Living 3,79954723919,unconfirmed,Glender,Brooklyn,Bushwick,40.6969,-73.93435,United States,US,False,moderate,Private room,2005.0,$995 ,$199 ,2.0,46.0,5/7/2019,0.94,2.0,3.0,373.0,,
6061509,Cozy Bedroom in Renovated Harlem Apartment,75674201040,unconfirmed,Delesia,Manhattan,Harlem,40.81435,-73.94588,United States,US,False,strict,Private room,2015.0,$323 ,$65 ,2.0,1.0,7/20/2016,0.03,3.0,1.0,106.0,,
6062061,Giant Sunny East Williamsburg LOFT!,51245234505,verified,Kim,Brooklyn,Williamsburg,40.71351,-73.92999,United States,US,True,strict,Entire home/apt,2018.0,$821 ,$164 ,4.0,40.0,6/20/2019,0.83,3.0,1.0,93.0,,
6062613,Beautiful convenient Brooklyn loft,50136759897,verified,Linda,Brooklyn,Williamsburg,40.70711,-73.95136,United States,US,True,strict,Entire home/apt,2011.0,$446 ,$89 ,3.0,5.0,12/14/2016,0.11,5.0,1.0,201.0,"No smoking, please.",
6063166,Private room in sunny apt.,25472067516,unconfirmed,Simona,Brooklyn,Williamsburg,40.71688,-73.94162,United States,US,False,strict,Private room,2014.0,$573 ,$115 ,2.0,18.0,5/20/2019,0.37,4.0,1.0,192.0,,
6063718,Mid Century Beauty In East Village,30197349609,verified,Wendy,Manhattan,East Village,40.72795,-73.98503,United States,US,False,flexible,Entire home/apt,2011.0,$590 ,$118 ,5.0,0.0,,,5.0,1.0,103.0,,
6064270,Nice and Cozy Room,6402191466,verified,Melissa,Manhattan,East Village,40.72294,-73.9857,United States,US,True,flexible,Private room,2006.0,$271 ,$54 ,1.0,0.0,,,4.0,1.0,237.0,,
6064822,♡Private Rm/Women's Safe Art Home♡,27646270360,unconfirmed,Sarah,Brooklyn,Bedford-Stuyvesant,40.68411,-73.93208,United States,US,False,flexible,Private room,2021.0,$618 ,$124 ,1.0,4.0,10/7/2015,0.08,3.0,3.0,38.0,No Smoking No Pets,
6065375,Loft rental off of Graham!,24747380997,unconfirmed,Frances,Brooklyn,Williamsburg,40.71303,-73.94063,United States,US,False,strict,Entire home/apt,2014.0,$942 ,$188 ,7.0,2.0,8/23/2016,0.04,2.0,1.0,374.0,,
6065927,LG Bright Apartment,10408461200,verified,Katie,Manhattan,Morningside Heights,40.80481,-73.96375,United States,US,False,strict,Private room,2008.0,$129 ,$26 ,21.0,4.0,1/6/2018,0.09,4.0,1.0,313.0,#NAME?,
6066479,"Safe,quiet,cozy,Washington Hts Apt",92398842230,verified,Lynn,Manhattan,Washington Heights,40.84454,-73.94188,United States,US,True,flexible,Private room,2020.0,$412 ,$82 ,1.0,0.0,,,4.0,1.0,44.0,,
6067032,Charming One Bedroom in UES!,68483693139,unconfirmed,Mira,Manhattan,Upper East Side,40.7688,-73.9535,United States,US,False,flexible,Private room,2020.0,$743 ,$149 ,1.0,0.0,,,3.0,1.0,92.0,No pets. No smoking. Please :),
6067584,Near Central Park & Grand Central,78730248999,unconfirmed,Steve,Manhattan,Midtown,40.7587,-73.96705,United States,US,True,flexible,Private room,2017.0,$853 ,$171 ,2.0,17.0,4/28/2019,0.55,4.0,1.0,348.0,Please know you will be living with others and must be courteous and respectful.,
6068136,Best Location near Columbia U,3895711649,verified,Mifan,Manhattan,Morningside Heights,40.80395,-73.96531,United States,US,True,moderate,Private room,2014.0,$234 ,$47 ,3.0,3.0,8/17/2015,0.06,1.0,2.0,65.0,,
6068689,Sunny - Large Two Bedroom,82828865010,verified,Be,Manhattan,Upper East Side,40.78402,-73.94974,United States,US,True,flexible,Entire home/apt,2008.0,$673 ,$135 ,2.0,94.0,6/23/2019,2.16,1.0,1.0,384.0,No pets. No smoking. Please :),
6069241,LIGHTFILLED ONE BEDROOM LOFT,2203652135,unconfirmed,Sarah,Brooklyn,Bedford-Stuyvesant,40.69039,-73.95947,United States,US,False,strict,Entire home/apt,2008.0,"$1,086 ",$217 ,2.0,4.0,10/29/2017,0.08,1.0,1.0,142.0,,
6069793,"Custom Designed Cozy Garden Apt,",7756381071,unconfirmed,Jean&  Toney,Brooklyn,Canarsie,40.64574,-73.90781,United States,US,False,flexible,Entire home/apt,2004.0,$203 ,$41 ,7.0,0.0,,,4.0,3.0,95.0,"- Absolutely no smoking in, on or near the property, not suitable for children under 16 years of age.",
6070345,Beautiful Private Room,47602000155,verified,Christina,Brooklyn,East New York,40.6724,-73.88118,United States,US,False,moderate,Private room,2009.0,$533 ,$107 ,20.0,29.0,3/30/2019,0.59,4.0,3.0,309.0,No pets. No smoking. Please :),
6070898,Sublet entire apt in Brooklyn,83573592009,unconfirmed,Laszlo Jakab,Brooklyn,Brooklyn Heights,40.69382,-73.99334,United States,US,True,moderate,Entire home/apt,2004.0,$557 ,$111 ,7.0,1.0,6/29/2015,0.02,4.0,1.0,299.0,No smoking in the unit or in the building (strict).  There will be a $450 fine for smoking in the unit or in the building. No open flame. No pets. Please respect your neighbors and keep the noise down after 10pm.   There is a $50 fee for lost keys.  NO CHECK IN AFTER 11PM -the doorman leaves at 11pm so I can not get you keys after this time.,
6071450,Our beautiful apt in Fort Greene,24905918838,unconfirmed,Rebecca,Brooklyn,Fort Greene,40.69276,-73.97061,United States,US,True,strict,Entire home/apt,2013.0,$679 ,$136 ,3.0,3.0,6/30/2019,0.06,2.0,1.0,92.0,,
6072002,Charming & Modern One Bedroom in BK,84262071868,unconfirmed,Israel,Brooklyn,Clinton Hill,40.68524,-73.9607,United States,US,False,moderate,Entire home/apt,2020.0,$893 ,$179 ,3.0,125.0,6/25/2019,2.6,2.0,1.0,133.0,No Smoking.  No pets except by special arrangement.   Please keep reasonably quiet when in the apartment/building--this is a quiet and densely populated neighborhood. Please DO NOT leave trash on the street.  Separate recycling. Contact me if trash needs to be removed during your stay.,
6072555,Prime West Village w/Outdoor Patio,90853100801,unconfirmed,Drew,Manhattan,West Village,40.73669,-74.00375,United States,US,False,moderate,Entire home/apt,2006.0,"$1,098 ",$220 ,3.0,5.0,5/15/2016,0.1,5.0,1.0,364.0,,
